"id","name"
"34965","Vrains Arc-v"
"34949","Vrains Flag"
"49534","Vrainsai"
"49554","Vrainsai Zexal"
"39311","Vrainsbotronic"
"39709","Vrainsbotronic Gondolatronic Zelda"
"39639","Vrainsbotronic Gondolier"
"40046","Vrainsbotronic Gondolier Zelbotronic"
"39653","Vrainsbotronic Gondolier Zelda"
"40028","Vrainsbotronic Purple"
"40375","Vrainsbotronic Purple Punnet"
"46136","Vrainsbotronic Vrains"
"46123","Vrainsbotronic Vrainsbotronic"
"46144","Vrainsbotronic Vrainsbotronic Vrainsbotronic"
"46140","Vrainsbotronic Yusaku"
"68401","Vrainszexaltronic Stormtrooper"
"6704","Vulcan"
"7178","Vulcan Raiders"
"6713","Vulcanize"
"33240","WOLF"
"30492","WW"
"4422","WZNPT"
"58932","Wail"
"58952","Wailing"
"58954","Wailing Wall"
"58970","Wailing Walrus"
"58971","Wailing Whale"
"20413","Waiter"
"20415","Waitress"
"54726","Wakeboarder"
"82737","Walking On Sunshine"
"82744","Walking On Water"
"212","Wall"
"47460","Wall-E"
"47462","Wall-e"
"47473","Wall-e Zexal"
"50080","Walle"
"50084","Walle Zexal"
"48198","Wallet"
"48196","Walleth"
"20471","Walmart"
"58656","Walrus"
"30541","Walter De Maria"
"1611","War"
"1656","War Gondola"
"3212","Warmth"
"5333","Warrior"
"1001","Wasabi"
"1451","Wasabi Toast"
"32026","Washington"
"32363","Washington Monument"
"32373","Washington Zombotronic Wizardbotronic"
"81270","Wasp"
"72052","Waste"
"38293","Wasteland"
"3","Water"
"58864","Water Dragon"
"58935","Water Flag"
"57987","Water God"
"59787","Water Helicopter"
"65457","Water Knight"
"58125","Water Leviathan"
"65550","Water Light"
"65562","Water Light Voltron"
"29828","Water Lily"
"58295","Water Mammoth"
"58303","Water Mammoth Yoshi"
"58323","Water Mammoth Yoshi Necrobotronic Leviathan"
"59244","Water Necro Zeppelin"
"56315","Water Ninja"
"60292","Water Ninja Robot Train Racer"
"56321","Water Ninja Zombie"
"45227","Water Park"
"59785","Water Plane"
"59829","Water Planet"
"29824","Water Plant"
"53991","Water Racer"
"30528","Water Room"
"71152","Water Sealion"
"54179","Water Skier"
"53645","Water Slide"
"63801","Water Spout"
"57890","Water Tank"
"63643","Water Tornado"
"53574","Water Tower"
"57678","Water Triforce"
"58497","Water Triforce Ring"
"53760","Water Trombone"
"53767","Water Trombone Zexal"
"65462","Water Turtle Voltron"
"65450","Water Voltron"
"57487","Water Warrior"
"70302","Water Wookie"
"58885","Water Xyz"
"58290","Water Yoshi"
"58936","Water Z-flag"
"69814","Water Zexal"
"61155","Water Zexaltronic"
"56143","Water Zombie"
"57619","Water Zorc"
"58001","Water Zorrobotronic"
"27968","Waterboarding"
"29834","Waterboarding Plant"
"27978","Waterboardingbot"
"27399","Waterbot"
"27419","Waterbot 10.0"
"27977","Waterbot 100"
"27415","Waterbot 9.0"
"27417","Waterbot 96"
"27979","Waterbot 97"
"27418","Waterbot 98"
"27414","Waterbot 99"
"58066","Waterbotronic"
"60390","Waterbotronic Picasso"
"61055","Waterbotronic Vrainsbotronic"
"30537","Watercolor"
"53646","Waterfall"
"53651","Waterfall Zexal"
"58237","Watergate"
"29542","Watertron"
"58690","Watertronic"
"58580","Waterwolf"
"3912","Wave"
"38484","Wax"
"38506","Waxzillazexal"
"26553","We Are The Wall"
"26562","We Are The Weezy Wall"
"26567","We Are The Weezy Wall Young Money"
"25789","We Are Young Money"
"71709","Weather"
"82032","Weather Girls"
"81385","Weather Man"
"73755","Weather Monster"
"73650","Weather Station"
"74510","Weather Vane"
"19781","Web"
"9242","Wedding"
"73376","Wedding Dress"
"6584","Weed"
"4374","Weekend"
"25751","Weezy"
"25682","Weezy F. Baby"
"26568","Weezy Wall"
"26639","Weezy Wall-E"
"30481","Weezyaurtron"
"26640","Weezytron"
"26689","Weezytron 10.0"
"26693","Weezytron 100"
"26690","Weezytron 105"
"26691","Weezytron 107"
"26762","Weezytron 115"
"26764","Weezytron 121"
"26727","Weezytron 122"
"26722","Weezytron 125"
"26717","Weezytron 126"
"26719","Weezytron 127"
"26715","Weezytron 128"
"26788","Weezytron 129"
"26780","Weezytron 130"
"26771","Weezytron 141"
"26767","Weezytron 142"
"26756","Weezytron 150"
"26755","Weezytron 151"
"26753","Weezytron 152"
"26740","Weezytron 153"
"26741","Weezytron 154"
"26737","Weezytron 155"
"26736","Weezytron 156"
"26721","Weezytron 157"
"26720","Weezytron 158"
"26735","Weezytron 159"
"26732","Weezytron 162"
"26730","Weezytron 163"
"26728","Weezytron 164"
"26729","Weezytron 165"
"26757","Weezytron 166"
"26716","Weezytron 167"
"26752","Weezytron 168"
"26749","Weezytron 170"
"26745","Weezytron 171"
"26707","Weezytron 172"
"26794","Weezytron 174"
"26804","Weezytron 176"
"26714","Weezytron 177"
"26710","Weezytron 178"
"26774","Weezytron 181"
"26765","Weezytron 182"
"26704","Weezytron 183"
"26763","Weezytron 184"
"26758","Weezytron 185"
"26781","Weezytron 186"
"26702","Weezytron 187"
"26784","Weezytron 188"
"26700","Weezytron 195"
"26647","Weezytron 2.0"
"26652","Weezytron 3.0"
"26658","Weezytron 4.0"
"26664","Weezytron 5.0"
"26670","Weezytron 6.0"
"26674","Weezytron 7.0"
"26679","Weezytron 8.0"
"26684","Weezytron 9.0"
"26683","Weezytron 96"
"26681","Weezytron 97"
"26682","Weezytron 98"
"26688","Weezytron 99"
"47265","Well"
"32813","Were-Voltron"
"58563","Were-Zombotronic Zorc Necrophades"
"32861","Were-boulder"
"33299","Were-corn"
"33303","Were-corn-pop"
"33307","Were-corn-pop-monster"
"64393","Were-cornado"
"64633","Were-cornado Story"
"64420","Were-cornado Tornado Tank Train"
"33310","Were-cornicopia"
"32860","Were-earth"
"33113","Were-fire"
"58627","Were-fish"
"33192","Were-green"
"32996","Were-hellhound"
"33544","Were-horse"
"33556","Were-horse-pop"
"33555","Were-horse-popcorn-monster"
"33809","Were-horse-popcorn-monster with a tattoo"
"33553","Were-horse-popcorn-unicorn"
"33552","Were-horse-popcorn-unicorn-pendulum"
"33815","Were-horse-popcorn-unicorn-tattoo"
"69452","Were-hurricane"
"58534","Were-lake"
"58543","Were-land"
"33282","Were-monster"
"32863","Were-mountain"
"33107","Were-napalm"
"58540","Were-ocean"
"33532","Were-pendulum"
"33296","Were-popcorn"
"33315","Were-popcorn-monster"
"33557","Were-popcorn-monster-horse"
"33562","Were-popcorn-monster-horse-unicorn"
"33564","Were-popcorn-monster-horse-unicorn-pendulum"
"33565","Were-popcorn-monster-horse-wolf"
"33321","Were-popcorn-monster-pop"
"33306","Were-popcorn-pop"
"33322","Were-popcorn-unicorn"
"33542","Were-popcorn-unicorn-pendulum"
"58539","Were-sea"
"58595","Were-seal"
"33920","Were-sponge"
"33929","Were-sponge-unicorn"
"33943","Were-sponge-unicorn-squidwolfenstein"
"33935","Were-sponge-unicorn-wine-squidwolfenstein"
"33936","Were-sponge-unicorn-wolfenstein"
"33926","Were-sponge-wine-squidwolfenstein"
"33927","Were-sponge-wolfenstein"
"33768","Were-squidwolfenstein"
"34276","Were-squidwolfensteinstein"
"62566","Were-tornado"
"33276","Were-unicorn"
"34284","Were-unicorn-squidwolfenstein"
"34008","Were-unicorn-wolfenstein"
"32819","Were-voltron"
"58531","Were-water"
"32823","Were-were-voltron"
"32866","Were-were-were-voltron"
"32880","Were-were-were-voltron-zombotronic-w"
"58567","Were-were-were-were-voltron"
"58577","Were-were-were-were-voltron Zombotronic"
"33007","Were-were-were-were-were-were-were"
"58633","Were-whale"
"33120","Were-wine"
"33788","Were-wine-squidwolfenstein"
"34286","Were-wine-squidwolfensteinstein"
"33123","Were-wolf"
"33128","Were-wolf Pack"
"33206","Were-wolf Supergroup"
"33132","Were-wolfbotronic Portnoybotronic"
"33780","Were-wolfenstein"
"58549","Were-world"
"32435","Werewolf"
"32450","Werewolf Lincoln"
"32458","Werewolf Lincolnhengehenge"
"32469","Werewolf Lincolnhengehengehengehenge"
"32817","Werewolf Voltron"
"33323","Werewolfenstein"
"32436","Werewurst"
"26819","Westeros"
"54775","Wet"
"58211","Wet Blanket"
"57542","Wet Hair"
"67206","Wet Witch"
"78166","Wet Wookie Sealion"
"58219","Wet Wool"
"58319","Wet Yarn"
"55094","Wet Zombie Dorothy"
"78184","Wexal Wookie"
"78287","Wexal Yuricane"
"78301","Wexal Zorc"
"78329","Wexal Zorc Yuricane Apex Origami"
"2867","Whale"
"58987","Whale King"
"55337","Whale Shark"
"59014","Whalebotronic Steam Leviathan"
"6718","Wheel"
"61913","Whirlpool"
"4343","Whiskey"
"60010","Whisper"
"72343","Whistleblower"
"32086","White"
"65184","White Castle"
"30853","White Cube"
"65076","White Fang"
"31197","White House"
"31202","White House Rose Garden"
"31218","White House Rose Garden Wall"
"31222","White House Rose Witch"
"65181","White King"
"65209","White Knight"
"65040","White Lantern"
"65033","White Lantern Tornado"
"65080","White Light"
"65166","White Princess"
"65169","White Queen"
"31189","White Rose"
"31191","White Rose Bush"
"65442","White Turtle Voltron"
"26997","White Walker"
"30856","White Wall"
"30556","White Witch"
"30580","White Wizard"
"65067","White Wolf"
"3538","Wicked"
"760","Wicked Witch"
"65717","Wicked Witch Of Oz"
"765","Wicked Witch Of The East"
"62462","Wicked Witch Of The North"
"767","Wicked Witch Of The South"
"763","Wicked Witch Of The West"
"66691","Widowmaker"
"72333","WikiLeaks"
"72338","Wikileaks"
"20382","Wikipedia"
"46527","Wildfire"
"72269","Will-o-the-wisp"
"72230","Will-o’-the-wisp"
"4188","Win"
"4","Wind"
"60002","Wind Racer"
"60038","Wind Rider"
"60233","Wind Waker"
"61133","Wind Zexaltronic"
"59642","Wind Zorrotronic Racer"
"59046","Wind-Up Zexal"
"59310","Wind-Up Zombie"
"59277","Wind-Up Zorro"
"59066","Wind-up Zexal"
"59313","Wind-up Zombie"
"61079","Windbotronic"
"60381","Windbotronic Picasso"
"60596","Windbotronic Portnoybotronic"
"61040","Windbotronic Vrainsbotronic"
"849","Windmill"
"61515","Window"
"60079","Windy"
"61095","Windy Vrainsbotronic"
"61146","Windy Zexaltronic"
"60451","Windybotronic Picasso"
"938","Wine"
"33018","Wine Hellhound"
"12267","Winery"
"33056","Winery Dogs"
"5055","Wings"
"4194","Winning"
"26824","Winter"
"26988","Winter Is Coming"
"26990","Winter Is Here"
"28319","Winterbot 100"
"27989","Winterbot 97"
"27994","Winterbot 98"
"28000","Winterbot 99"
"28003","Winterbot Tanktronic 98"
"46713","Winterfell"
"20386","Wisdom"
"6223","Wise"
"6496","Wise Hangover Part Iii"
"6497","Wise Hangover Part Iv"
"6498","Wise Hangover Part V"
"6499","Wise Hangover Part VI"
"48926","Wishing Well"
"72234","Wisp"
"2108","Witch"
"67204","Witch Doctor"
"2109","Witch Hut"
"62014","Witch Of Air And Water"
"62042","Witch Of All"
"61639","Witch Of Bakura"
"61948","Witch Of Death"
"61958","Witch Of Earth"
"62159","Witch Of Earth And Air"
"62164","Witch Of Earth And Air And Fire"
"61998","Witch Of Earth And Fire"
"62240","Witch Of Earth And Fire And Air And Wind"
"62009","Witch Of Earth And Mud"
"62017","Witch Of Earth And Mud And Water"
"62214","Witch Of Earth And Ozura"
"62003","Witch Of Earth And Water"
"61954","Witch Of Fire"
"62148","Witch Of Fire And Air"
"62156","Witch Of Fire And Air And Wind"
"62155","Witch Of Fire And Earth"
"62138","Witch Of Fire And Mud"
"61989","Witch Of Fire And Water"
"62145","Witch Of Fire And Wind"
"62076","Witch Of Hurricane"
"62075","Witch Of Ice"
"61962","Witch Of Mud"
"61981","Witch Of Mud And Oz"
"61978","Witch Of Mud And Ozura"
"61967","Witch Of Mud And Steam"
"61985","Witch Of Mud And Water"
"62445","Witch Of Mud And Wind"
"61625","Witch Of Oz"
"2098","Witch Of Oz Band"
"61649","Witch Of Ozura"
"62087","Witch Of Snow"
"61961","Witch Of Steam"
"62001","Witch Of Steam And Fire"
"61996","Witch Of Steam And Mud"
"62067","Witch Of Storm"
"67199","Witch Of The Earth"
"62452","Witch Of The East"
"67264","Witch Of The Fire"
"67247","Witch Of The Flame"
"67240","Witch Of The Forest"
"67298","Witch Of The Ice Cream Cake"
"62449","Witch Of The North"
"67196","Witch Of The Sea"
"67203","Witch Of The Sky"
"67192","Witch Of The Storm"
"67251","Witch Of The Swamp"
"67314","Witch Of The Wastes"
"67259","Witch Of The Water"
"62397","Witch Of The West"
"67205","Witch Of The Wind"
"67258","Witch Of The Winds"
"62386","Witch Of Tornado"
"61953","Witch Of Water"
"62177","Witch Of Water And Air"
"62185","Witch Of Water And Fire"
"62189","Witch Of Water And Mud"
"62201","Witch Of Water And Ozura"
"62197","Witch Of Water And Wind"
"62211","Witch Of Water And Wind And Ozura"
"62063","Witch Of Wind"
"62115","Witch Of Wind And Fire"
"62126","Witch Of Wind And Fire And Ozura"
"62128","Witch Of Wind And Mud"
"62107","Witch Of Wind And Ozura"
"62105","Witch Of Wind And Water"
"2110","Witch Tower"
"44224","Witch Yoshi"
"67458","Witchcraft"
"66973","Witchicane"
"305","Wizard"
"18626","Wizard Of Owz"
"752","Wizard Of Oz"
"82786","Wizard Of Oz Band"
"42900","Wizard Of Ozzy"
"306","Wizard Tower"
"751","Wizard of Oz"
"32972","Wolf"
"64366","Wolf Blitzer"
"32973","Wolf Pack"
"64663","Wolf Pack Story"
"64675","Wolf Pack Story: Yutozeus"
"74911","Wolf Parade"
"32990","Wolfbotronic Portnoybotronic"
"33243","Wolfenstein"
"33250","Wolfenstein 3D"
"12015","Wolverine"
"33235","Wolves in the Throne Room"
"3837","Wood"
"7608","Wookation"
"7592","Wookie"
"69550","Wookie Divorce"
"78173","Wookie Sealion"
"69573","Wookie Surfing"
"69663","Wookie Surfing Tornado"
"69575","Wookie Tornado"
"69556","Wookie Wash"
"69567","Wookie Washing"
"69588","Wookie Washing Tornado"
"69622","Wookie Washing Tornado Zombotronic Zexal Seadrag"
"69547","Wookie Wedding"
"10966","Wookie Wife"
"78197","Wookie Wookie"
"78218","Wookie Yuricane"
"78213","Wookie Zorc"
"10949","Wookiee"
"10913","Wookiee Funeral"
"62617","Wookiee Tornado"
"10962","Wookiee Widow"
"10968","Wookiee Widower"
"10961","Wookiee Wife"
"43394","Wool"
"58255","Woolly Mammoth"
"44249","Woolly Yoshi"
"69724","Wooly Bully"
"58227","Wooly Mammoth"
"78168","Wooly Wookie"
"69807","Wooly Zexal"
"69729","Wooly Zombie"
"78178","Wooly Zombotronic Wexal Wookie"
"18983","Word"
"4384","Work"
"4420","Workation"
"5752","Worker"
"67595","Workout"
"68185","World"
"9783","World Serpent"
"68942","World Tree"
"9771","Worm"
"73","Wormhole"
"63258","Wreck"
"63270","Wreck-It Ralph"
"63273","Wreck-it Ralph"
"54008","Yacht"
"54011","Yacht Zorrotronic Racer"
"61399","Yami Bakura"
"61401","Yami Marik"
"61481","Yami Racer"
"60642","Yami Yugi"
"43384","Yarn"
"43383","Yarn Ball"
"43372","Yarn She-ra"
"43379","Yarn Yarn"
"43348","Yarn Yoshi"
"62652","Yarnado"
"62820","Yarnado Triforce"
"60913","Yeezus"
"52192","Yellow"
"52717","Yellow Apex"
"52770","Yellow Apex Vrains"
"43422","Yellow Blanket"
"40987","Yellow Bowser"
"40993","Yellow Bowser Jr."
"42785","Yellow Brick Road"
"75791","Yellow Cyclone"
"43435","Yellow Dye"
"60809","Yellow Frisbee"
"75780","Yellow Hurricane"
"75788","Yellow Hurricane Tang"
"81267","Yellow Jacket"
"40669","Yellow Lantern"
"43169","Yellow Lantern Batman"
"43173","Yellow Lantern Dorothy"
"43176","Yellow Lantern Harley Quinn"
"75632","Yellow Lantern Hurricane"
"40931","Yellow Lantern Mario"
"43156","Yellow Lantern Osbournes"
"43112","Yellow Lantern Ozzy"
"42956","Yellow Lantern Ozzy Osbourne"
"42962","Yellow Lantern Ozzy Yoshi"
"43101","Yellow Lantern Peach"
"43103","Yellow Lantern Peach Pit"
"43165","Yellow Lantern Peach Pit Osbournes"
"43108","Yellow Lantern Peach Tree"
"40661","Yellow Lantern Planet"
"43178","Yellow Lantern Princess Daisy"
"43166","Yellow Lantern Princess Peach"
"43187","Yellow Lantern Princess Rosalina"
"40680","Yellow Lantern Ring"
"44061","Yellow Lantern Scarecrow"
"43308","Yellow Lantern She-ra"
"75736","Yellow Lantern Sun"
"65013","Yellow Lantern Tornado"
"40691","Yellow Lantern Vrainsbotronic"
"42931","Yellow Lantern Wizard Of Ozzy"
"44294","Yellow Lantern Woolly Yoshi"
"42940","Yellow Lantern Yoshi"
"40692","Yellow Lantern Zelbotronic"
"40943","Yellow Link"
"40932","Yellow Mario"
"43414","Yellow Quilt"
"75782","Yellow Sealion"
"43322","Yellow She-Mario"
"43318","Yellow She-ra"
"43319","Yellow Sheep"
"5259","Yellow Submarine"
"43637","Yellow Sweater"
"75774","Yellow Tang"
"43331","Yellow Thread"
"75793","Yellow Tornado"
"75784","Yellow Tornado Sealion"
"50821","Yellow Triforce"
"40701","Yellow Triforce Ring"
"52202","Yellow Turtle Town"
"52208","Yellow Turtle Town Vrains"
"61078","Yellow Vrainsbotronic"
"60796","Yellow Wind"
"42896","Yellow Wizard Of Oz"
"76707","Yellow Wookie"
"43424","Yellow Wool"
"43327","Yellow Yarn"
"43339","Yellow Yarn Yoshi"
"82159","Yellow Yellow Yellow Yellow Yellow Yellow Yellow Yellow Yellow Yellow"
"40994","Yellow Yoshi"
"76719","Yellow Yuricane"
"76726","Yellow Yuricane Zexalicane Sealion"
"76729","Yellow Z-hurricane"
"78433","Yellow Z-tornado"
"75783","Yellow Zexalicane Chewbacca"
"76731","Yellow Zexalicane Hurricane"
"76738","Yellow Zexalicane Hurricane Sealion"
"75796","Yellow Zexalicane Hurricane Tang"
"75792","Yellow Zexalicane Sealion"
"40948","Yellow Zexaltronic Purple Punnet"
"27","Yellowstone"
"2048","Yeti"
"7229","Yggdrasil"
"7245","Yggdrasil Tea Zombie"
"47056","Ymir"
"47176","Ymir Fritz"
"47183","Ymir Fritz Zorrobotronic Godai"
"35668","Yo-Ho-Ho"
"35674","Yo-ho-ho"
"35686","Yo-ho-ho-botronic"
"35701","Yo-ho-ho-botronic Vrainsbotronic"
"7897","YoYoYo"
"7443","Yoda"
"7836","Yoda Leia"
"7844","Yoda Leia Log"
"7855","Yoda Leia Yule Log"
"3053","Yoga"
"3054","Yogi"
"3060","Yogi Bear"
"4713","Yogi Fire"
"67688","Yogi Hurricane"
"67733","Yogi Hurricane Spin Class"
"67759","Yogi Hurricane Victory Spin Class"
"3159","Yogi Lava Cake"
"3081","Yogi Ninja"
"3234","Yogi Tea"
"62302","Yogi Tornado"
"5332","Yogi Warrior"
"3070","Yogi Zeus"
"3236","Yogi Zeus Tea"
"67704","Yogi Zorro"
"34818","Yorro"
"34828","YorroYuya"
"34830","Yorugi"
"40944","Yoshi"
"40946","Yoshi Egg"
"45832","Yoshi's Crafted World"
"45328","Yoshi's Island"
"45447","Yoshi's Island 3DS"
"45347","Yoshi's Island DS"
"45364","Yoshi's Island DS Zexaltronic Purple Punnet"
"45444","Yoshi's Island Ds"
"45432","Yoshi's New Island"
"45838","Yoshi's Woolly World"
"45866","Yoshi's Woolly World 2"
"45877","Yoshi's Woolly World Vrains"
"45887","Yoshi's Woolly World Vrains Zexal"
"45876","Yoshi's Woolly World Zexal"
"25750","Young Money"
"9213","Yoyoyo"
"7909","Yoyoyo Leia"
"9889","Yoyoyo Tacowalking Valkyrie"
"9670","Yoyoyo Valkyrie"
"7903","Yoyoyoyo"
"7906","Yoyoyoyoyoyo"
"7910","Yoyoyoyoyoyoyoyoyoyoyoyoyoyoyoyoyoyoyo"
"45997","Yu-Gi-Oh!"
"45933","Yu-Gi-Oh! VRAINS"
"46001","Yu-gi-oh!"
"45983","Yu-gi-oh! Vrains"
"34806","Yugi"
"60675","Yugi Airship"
"60657","Yugi Earth"
"60721","Yugi Frisbee"
"60728","Yugi Frisbee Ninja Airship"
"60779","Yugi Frisbee Ninja Airship Train"
"60765","Yugi Frisbee Ninja Airship Zeus Ninja Robot Train Rac"
"45990","Yugi Fujiki"
"46050","Yugi Ignis"
"60663","Yugi Lake"
"46009","Yugi Moto"
"45984","Yugi Muto"
"60720","Yugi Ninja Airship"
"60672","Yugi Ocean"
"46080","Yugi Vrains"
"46100","Yugi Vrainsbotronic"
"60660","Yugi Water"
"60652","Yugi Wind"
"60662","Yugi Wind Zeppelin"
"34834","Yugioh"
"34921","Yugioh 5Ds"
"34909","Yugioh A"
"34924","Yugioh Arc-V"
"34935","Yugioh Arc-v"
"34928","Yugioh B"
"34944","Yugioh Vrains"
"34842","Yugioh Z"
"34918","Yugioh Zexal"
"45940","Yugioh! Vrains"
"46105","Yugioh! Vrainsbotronic"
"4783","Yule"
"4780","Yule Log"
"3366","Yum"
"34981","Yuma"
"70678","Yuma Icarus"
"70781","Yuma Shark"
"70775","Yuma Shark Zexal"
"70041","Yuma Tiana Zexal"
"70061","Yuma Tornado"
"70271","Yuma Tornado Zexal"
"35002","Yuma Tsukumo"
"70697","Yuma Wookie"
"70709","Yuma Wookie Zexal"
"70728","Yuma Wookie Zexal Wookie"
"34995","Yuma Z"
"35003","Yuma Z-flag"
"70772","Yuma Zexal"
"70706","Yumaztornado"
"3367","Yummy"
"3372","Yummy Zeus Tiger King Robot"
"34835","Yuri"
"34841","YuriZ"
"75074","Yuricane"
"34994","Yurima"
"34843","Yuriyuya"
"34844","Yuriz"
"34972","Yusaku"
"46163","Yusaku Fudo"
"45924","Yusaku Fujiki"
"50322","Yusaku Fujisaki"
"46443","Yusaku Godai"
"48480","Yusaku Ulysses"
"46228","Yusaku Vrainsbotronic"
"47077","Yusaku Ymir"
"46149","Yusaku Yugi"
"50097","Yusaku Zexal"
"48484","Yusaku Zexal Zorrobotronic Godai"
"46813","Yusei"
"50333","Yusei Fudge"
"50338","Yusei Fudge Zexaltronic God Vrainsai"
"46194","Yusei Fudo"
"50326","Yusei Fujisaki"
"46451","Yusei Godai"
"46509","Yusei King"
"46234","Yusei Vrainsbotronic"
"46461","Yusei Vrainsbotronic Godai"
"47084","Yusei Ymir"
"47193","Yusei Ymir Fritz Zorrobotronic Godai"
"47096","Yusei Ymir Zexaltronic Godai"
"47100","Yusei Ymir Zorrobotronic Godai"
"47126","Yusei Ymir Zorrobotronic Godai Zexaltronic"
"47118","Yusei Ymir Zorrobotronic Godai Zexaltronic Godai"
"47094","Yusei Ymirtronic"
"50124","Yusei Zexal"
"46260","Yusei Zexaltronic"
"50132","Yusei Zexaltronic God Vrainsai"
"46462","Yusei Zexaltronic Godai"
"46474","Yusei Zexaltronic Godai Zorrobotronic"
"46265","Yusei Zorrobotronic"
"46460","Yusei Zorrobotronic Godai"
"46284","Yusei Zorrobotronic Vrainsbotronic"
"46854","Yusei Zorrotronic"
"46875","Yusei Zorrotronic Vrainsbotronic"
"64555","Yuto"
"64570","Yutozeus"
"64706","Yutozeus Tornado"
"64703","Yutozeusbotronic"
"64717","Yutozeusbotronic Tornado"
"34812","Yuya"
"78993","Z-100"
"34815","Z-Arc"
"34632","Z-arc"
"34765","Z-arc Swing"
"78462","Z-eight"
"78484","Z-eight-hundred"
"78821","Z-eight-hundred-and-eight"
"79280","Z-eight-hundred-and-eighty-five"
"79287","Z-eight-hundred-and-eighty-seven"
"79278","Z-eight-hundred-and-eighty-six"
"78852","Z-eight-hundred-and-fifty-three"
"78841","Z-eight-hundred-and-fifty-two"
"78848","Z-eight-hundred-and-forty-five"
"78843","Z-eight-hundred-and-forty-four"
"78863","Z-eight-hundred-and-forty-seven"
"78857","Z-eight-hundred-and-forty-six"
"78776","Z-eight-hundred-and-seven"
"78707","Z-eight-hundred-and-six"
"78698","Z-eight-hundred-and-twenty"
"78705","Z-eight-hundred-and-twenty-four"
"78727","Z-eight-hundred-and-twenty-one"
"78749","Z-eight-hundred-and-twenty-three"
"78715","Z-eight-hundred-and-twenty-two"
"78784","Z-eight-thousand-and-one-hundred-and-eleven"
"78779","Z-eight-thousand-and-one-hundred-and-ten"
"78761","Z-eight-thousand-and-twenty-six"
"36305","Z-exal"
"35014","Z-exal Flag"
"37896","Z-exal Godzilla Hamsterzilla Vrains"
"37865","Z-exal Godzilla Vrains"
"37841","Z-exal Hamsterzilla Vrains"
"37869","Z-exal Hamsterzilla Vrains Vrains"
"37735","Z-exal Parrotzilla Vrains"
"37215","Z-exal Toadilla Quesadilla Vrains"
"37566","Z-exal Toadzilla Vrains"
"36326","Z-exal Vrains"
"37868","Z-exal Zorrobotronic Hamsterzilla Vrains"
"36328","Z-exal Zorrobotronic Vrains"
"78506","Z-five"
"78647","Z-five-hundred-and-eight"
"78679","Z-five-hundred-and-eighteen"
"78524","Z-five-hundred-and-eleven"
"78657","Z-five-hundred-and-fifteen"
"78600","Z-five-hundred-and-five"
"78560","Z-five-hundred-and-four"
"78651","Z-five-hundred-and-fourteen"
"78654","Z-five-hundred-and-nine"
"78685","Z-five-hundred-and-nineteen"
"78488","Z-five-hundred-and-one"
"78641","Z-five-hundred-and-seven"
"78673","Z-five-hundred-and-seventeen"
"78631","Z-five-hundred-and-six"
"78665","Z-five-hundred-and-sixteen"
"78486","Z-five-hundred-and-ten"
"78636","Z-five-hundred-and-thirteen"
"78556","Z-five-hundred-and-three"
"78599","Z-five-hundred-and-twelve"
"78493","Z-five-hundred-and-twenty"
"78532","Z-five-hundred-and-twenty-one"
"78547","Z-five-hundred-and-twenty-three"
"78540","Z-five-hundred-and-twenty-two"
"78527","Z-five-hundred-and-two"
"78533","Z-five-seven-two-five"
"78495","Z-five-seven-two-four"
"78545","Z-five-seven-two-seven"
"78542","Z-five-seven-two-six"
"78630","Z-five-twenty-eight"
"78567","Z-five-twenty-five"
"78525","Z-five-twenty-four"
"78635","Z-five-twenty-nine"
"78616","Z-five-twenty-seven"
"78604","Z-five-twenty-six"
"78487","Z-five-twenty-three"
"34917","Z-flag"
"78467","Z-forty-eight"
"78514","Z-forty-nine"
"78461","Z-four"
"78481","Z-four-hundred"
"78678","Z-four-hundred-and-eight"
"78719","Z-four-hundred-and-eleven"
"78655","Z-four-hundred-and-five"
"78649","Z-four-hundred-and-four"
"78731","Z-four-hundred-and-fourteen"
"78684","Z-four-hundred-and-nine"
"78523","Z-four-hundred-and-one"
"78666","Z-four-hundred-and-seven"
"78661","Z-four-hundred-and-six"
"78693","Z-four-hundred-and-ten"
"78726","Z-four-hundred-and-thirteen"
"78638","Z-four-hundred-and-three"
"78697","Z-four-hundred-and-twelve"
"78710","Z-four-hundred-and-twenty"
"78837","Z-four-hundred-and-twenty-eight"
"78806","Z-four-hundred-and-twenty-five"
"78791","Z-four-hundred-and-twenty-four"
"78789","Z-four-hundred-and-twenty-one"
"78885","Z-four-hundred-and-twenty-seven"
"78835","Z-four-hundred-and-twenty-six"
"78888","Z-four-hundred-and-twenty-three"
"78836","Z-four-hundred-and-twenty-two"
"78597","Z-four-hundred-and-two"
"78773","Z-four-thousand-and-fifty-five"
"78764","Z-four-thousand-and-fifty-four"
"78825","Z-four-thousand-and-fifty-seven"
"78778","Z-four-thousand-and-fifty-six"
"78786","Z-four-thousand-and-fifty-six-six-hundred-"
"78795","Z-four-thousand-and-fourteen"
"78787","Z-four-thousand-and-seventy-eight"
"78781","Z-four-thousand-and-seventy-six"
"78583","Z-four-thousand-and-six-hundred-and-forty-"
"78755","Z-four-thousand-and-thirteen"
"34763","Z-horse"
"75188","Z-hurricane"
"78530","Z-nine-hundred-and-eleven"
"78648","Z-nine-hundred-and-fifty"
"78728","Z-nine-hundred-and-fifty-eight"
"78688","Z-nine-hundred-and-fifty-five"
"78681","Z-nine-hundred-and-fifty-four"
"78735","Z-nine-hundred-and-fifty-nine"
